"control",244.554155765185,180.871109136117,270.815692106902,186.56622769007,185.173962181225,113.563601863636,90.177529417798,94.8846478768374,388.359311382598,199.640854542027,128.780297477484,260.790854502593,144.381886326323,312.413409041175,192.718305322391,217.029782813031,231.959474399907,167.988678824153,158.274415139237,150.361306399371,287.678955794364,112.137120043458,85.586006984704,270.164634841383,201.755153102172,249.66660181062,209.373868355502,156.602364826449,282.37634007405,78.7481343006198,234.221172051476,127.561087279751,203.00879365445,193.254566558034,187.589735127883,184.301496768646,279.10259238048,169.838522219913,137.936795109725,278.282923837417,105.028825952773,418.207686254819,263.934153870749,153.592560084077,197.447258955713,319.242554952018,309.570698155593,83.8370410451771,176.01945570359,256.453763534934,163.275844718783,180.88179184289,162.069865830766,219.571044936133,54.2971236737711,169.040141505582,160.104177252326,214.301554401213,186.012253471349,233.236454716088,207.73617611854,85.4195996761725,66.6394883066287,98.8146871821001,170.577664158306,204.32414059867,119.296171163241,174.853160614936,84.8126912211972,166.429510473377,125.743984825954,125.115723640807,140.061354084054,159.393085185553,187.505464054826,130.372378029305,153.877797135648,310.834162498368,199.455228196978,177.073492496096,72.2550086272104,208.95848696578,278.766553318402,203.278425860641,164.363499087589,96.8208514947405,177.761455214027,225.205243759252,255.861242166025,148.545661635349,134.265944618847,147.368116951811,226.430687183146,226.979901868991,186.685711836433,280.506389000048,171.258332137382,157.588300907352,208.721309525664,181.381554750097
"treatment",416.410487057368,578.292335238361,505.850451847807,310.882818976402,572.603067969025,667.464556098927,397.024114676098,481.525306447938,482.006053072209,629.152839124284,438.038229672665,400.466719923551,525.516557579374,637.535866690546,506.758551072959,449.941430551986,746.150150083089,348.886864141509,358.769468704944,592.224111226569,491.575484936672,766.310580040459,457.619200059251,472.999929428345,625.176484397898,308.470866633206,541.969213724117,583.233766727097,601.261391665222,474.917584700124,493.840868435617,475.277962036073,403.760260316284,595.643864607441,486.687058021063,383.210792119882,543.730473390085,415.079185371036,383.569278788619,459.209416548866,537.893804124932,592.989123727382,530.033506918958,532.233466547517,449.426869293807,571.561372004781,628.222974295944,398.405320778568,525.772892269301,401.922097681308,387.673078666549,485.680851332972,367.474511827836,493.417414487551,364.170498294793,590.442154292621,436.26843016761,622.108840479622,592.953794200442,527.023001303287,552.569166543684,574.189105733082,581.062098771965,478.268612023792,545.205927813309,377.08945729173,414.426610736184,540.743679914159,450.189680105294,518.77472278307,407.114934515049,304.380640203116,333.084774788098,552.319680004288,446.160575457126,416.685868018032,340.098941376642,550.284895506829,488.899019432398,505.778028175627,594.473185701647,378.102510074735,730.164810292458,594.47531809469,451.330964236403,327.247517101112,422.632298396852,785.174779504819,634.088161268988,488.647261570897,489.406516272438,407.626369175306,567.746114874585,414.907640779596,505.064244952817,436.90780396692,439.029162349242,287.257038004878,457.425116440474,442.086146604378
"control",129.572797576248,219.798205974978,105.824447128003,179.007417543234,137.838520615509,399.71406697505,195.479653035095,89.289152609337,212.916249199506,383.627081051921,264.928308329887,44.1600230922409,132.621481195407,179.409538072872,268.740364288455,168.557958007915,235.322415503405,158.008551499975,189.168673554702,135.751390843046,46.5772861283201,293.532904538199,149.984689043188,180.502972555635,169.674535705164,191.122416809089,252.437840555573,150.038119289085,90.3606321776299,195.471865400214,230.499144205861,96.5013550139722,169.249132234756,167.855195361414,194.728029046259,123.870207778336,194.279550684276,276.203487579992,115.200590375945,126.174283738511,194.316031408012,191.122218412874,162.356889695284,228.151541004194,194.168722234268,194.605274903066,158.11419482637,315.851468951194,165.908366410517,124.137128280119,147.058206832259,199.672517735404,244.12896741741,270.773076179578,302.734633687752,78.3966681587111,189.652229702969,93.9525560423542,138.226325431505,244.660732813841,67.1251262425482,162.365388729419,188.092889063397,137.486856191344,195.288480042683,218.087409236261,201.651268005779,159.934350428192,229.996783269563,203.755223807433,129.619155012632,177.524744065842,211.431823463925,338.082154255155,254.607483116238,137.455384042231,135.983857557257,77.9771008523423,108.604568858176,408.129837444948,275.916715030748,160.360800462389,178.909115672498,219.311358109099,189.955060223518,129.356050190695,166.477367894934,212.323674280433,106.310884191022,84.123798184129,109.244517261266,253.268262744293,132.763902867034,260.293881253161,141.707082293812,219.661199475035,246.502588960163,441.253868002045,209.228881772559,223.164352931395
"treatment",463.50703966893,603.774175255131,560.939106624589,585.375029388083,608.134272893225,582.884032615,376.45616544245,346.742546584896,514.142170015821,511.738752906433,478.127199726521,692.422636124303,482.264652715402,704.132968647141,661.575829422801,435.88690298855,296.16922649015,417.924278293323,456.69062673364,467.60849313157,363.442595227036,406.036285180469,350.65169430854,370.863319684641,424.55030878028,353.990539715949,493.1543763942,250.490915531948,372.412116268687,524.010442560528,514.424667309749,426.461230876089,548.703409485075,528.945058178828,679.475538838477,545.530751111303,323.091192271792,483.452492450062,394.025811110481,441.606099850133,481.296918253928,616.729975639332,557.555970714361,273.872647613364,425.117024934289,540.120606970412,330.382731893597,347.559992288683,478.105779017074,586.268287158471,372.065138844718,442.156535484045,269.747774329251,584.484286376046,528.553293424393,613.98663774426,419.164688005497,410.758465290016,533.138959074298,426.097416171773,340.599238584394,618.942445984921,431.249719417945,335.392261273217,505.337562526275,659.184098093583,587.663357713624,310.428655404769,477.732803521427,412.532039850473,481.865816308092,417.921329864006,731.961611880349,437.803174883199,818.916068049909,532.939882987466,618.745811207845,502.440335887837,422.522640540553,424.966850011775,723.920808215626,419.821186140484,582.739457768961,652.015517444701,539.985408481584,333.085311137163,432.427474513758,574.83593066882,504.92678600778,698.558857885993,628.998342390927,369.150661586656,426.092084176457,515.175535218967,515.911777301304,484.534977710302,557.807782748214,295.753912193783,366.396092442043,461.489923437935
"control",319.961637500282,170.133971590313,445.551417056225,141.689742833732,125.906067238154,183.481911730992,162.99597150489,86.9461589849599,171.581145868132,142.934934980476,272.331718741471,231.342708138593,236.389045383702,210.141689242689,247.687274468941,107.845032896576,158.252673886402,189.578269797917,123.816440601827,224.988569448638,65.6442861883763,262.497470371546,81.9896558458031,270.083481194853,142.441364986624,62.6560742159193,457.113515942846,289.523016317065,121.100755334368,166.899980970376,156.807185683506,95.2822855826206,149.072492898406,235.932274034659,286.120826444876,182.271086615454,100.640554478802,222.212809951012,116.575811236588,111.962034001051,195.543489171377,254.584194525111,114.838150876682,309.988055616765,219.448596748812,144.93914942135,161.945926300383,178.337045328048,112.597095591426,145.713137390787,254.597484149704,234.542438258611,219.393309979737,163.240168197879,348.065041944291,167.83482911336,363.942584800101,111.635129056195,203.518479786742,225.163261798038,212.100948248472,162.763904041013,439.710934937096,82.8997791244943,186.423811292128,81.4441914709077,223.451568193222,96.2112060136814,315.508080502122,126.107745707865,345.64152332152,214.719817515671,134.932714567559,235.899249817616,225.226621457322,194.931909137029,185.036309485984,231.080792683334,134.844490688749,196.003486589832,196.572254261405,111.611637669892,173.558920502009,77.4258839603316,112.474499122138,87.5250579603817,100.993485586267,266.185472384944,321.366562273093,175.33163363598,190.359372583258,135.573992083262,210.075358084542,179.666240019913,140.538706380179,164.821168535216,157.793428882737,179.111834138925,214.172289827212,177.860178263582
"treatment",517.097801206135,566.400982121929,510.260495384012,324.952496596118,408.561546731256,452.421031873804,398.223658344096,722.648389608194,301.551355277565,430.167676210095,554.799783345388,558.142415524903,526.96994736815,372.352950145271,672.527777905199,512.14298441672,582.796845946232,446.639256800055,445.199634612698,581.226257583269,462.528308769747,732.447214870813,460.934206571436,320.085172707584,458.388137238464,599.807487612215,436.301454039511,717.953726627667,366.034480673777,345.142596066822,427.214986099949,488.875446195743,418.613794915669,460.956885102999,620.496192630016,581.445169264927,449.773956987905,672.938050790843,520.40082365609,540.678047798295,355.015803107686,588.315610146914,525.944834897499,339.864213987381,472.463514370266,367.290639606538,668.332202221485,366.903738204105,435.922665556135,422.381533258409,470.249259956588,429.967984973284,352.882835144975,518.371640757128,417.400132294752,419.69335197928,342.947959494347,413.932567925283,699.093499716744,515.846723210611,550.183191377977,600.030961241349,416.758019164909,525.495981238598,508.465840046497,413.177846628239,576.519656026948,436.517820361857,383.831415212727,559.34952447149,590.599427917194,326.004865217693,585.542083473218,499.292516842047,347.608242228858,368.157885362773,680.677786937479,555.007093334405,626.125401210595,548.517886540593,432.113806691499,539.020500601344,537.355011013131,523.456720763511,496.7134037111,418.270203248786,367.306143955593,528.931949199955,444.7440503945,548.52336383643,494.792489796564,532.745268851306,246.069010255392,505.369214227561,431.414522064422,371.160327403021,435.228231521929,501.447618371146,478.194179106432,554.159461371545
"control",150.31821679106,238.120713978518,212.24981194232,135.847782840944,210.938051018009,129.373364408453,225.733415490368,286.235558388574,168.048041198596,232.070708411625,202.565718040272,246.924348413306,202.151211180294,117.651403777189,232.1716929629,88.1123908630638,151.337239208224,314.150571635636,382.256354309471,211.238773942993,192.934843565471,219.811078254778,146.51577779099,241.717399102515,255.709608199308,178.391475763635,309.630118907602,83.9939431633075,304.985809018107,201.630169739446,255.77832990215,174.317540586743,141.537911399514,89.9496049257927,243.041189836612,298.260672961114,128.035390633704,152.704295964065,97.6863751802243,268.988999728793,258.139538775154,206.719159768615,261.214168815386,134.564965033498,85.323818253801,58.5259344556584,155.459050120991,133.999314314721,122.666628178081,111.680932173392,191.539643502138,146.093120340613,292.937584467213,90.4467163143855,310.566449927047,332.857548207779,236.869891904402,156.711406692735,189.038479182439,371.526929531679,193.25634604506,144.997367389471,176.562898742939,183.655810817258,125.947911235497,308.497190361462,184.099768033818,84.6527521560238,176.644959221782,77.2585876482129,127.659168668689,215.834944616211,221.560478778196,237.160748774416,198.798201570016,111.455992235226,185.02137797083,88.3484700583842,212.908062328556,276.011451899051,143.840045557269,148.829954510119,100.215416688251,191.261063257595,106.397609599638,335.489375704948,297.918252425524,193.675037990103,134.202934443333,210.745707053887,110.09982760526,196.163586768165,90.2049634914215,111.68954738609,104.421642800638,159.432320659181,176.622674851884,224.634654618708,198.784373997373,121.598621892585
"treatment",296.028661250061,533.002931367365,440.816674480578,532.713812564826,419.201830946279,457.993775919352,428.393584394566,535.920061065116,520.569440707103,471.267842294692,611.031368377306,380.724982956137,611.691927054576,398.054828666502,578.89820383334,575.672080456099,437.806424550662,506.736913420872,309.484908828033,515.323013978657,534.294719224924,473.435770488953,546.635604956768,377.752494960995,373.88336969789,387.757042150031,393.01007368321,391.694756818726,544.792502255342,466.919245344338,439.151740309827,530.045321348781,375.592002942587,495.204266009835,688.181308888174,538.020853309125,446.688985735023,459.565631579677,578.102214658726,468.843960845603,384.091261424262,561.75678834062,463.537497832053,637.869751512615,454.723442622285,603.566209939527,406.346138400351,476.330774895717,526.362466550412,487.135105598173,468.339359194578,367.403539489788,538.017590096229,596.292581614752,500.695257381787,392.012640935321,218.330722898137,483.473913882572,429.956044081658,587.732276155364,331.62540207637,626.089845523065,497.752230699315,575.75640644009,347.001523908187,344.238802356509,410.711806724621,580.433554038311,375.716506525983,535.447792679819,432.4854647426,500.276049257063,425.788520014933,425.941795607663,585.283436394563,566.448106541583,616.268164028051,508.086384023292,455.025621293622,394.049766073433,478.124519366545,393.700527100937,444.766091961724,403.653019107848,452.679634438656,422.936292669191,526.882615593001,369.007447348341,292.217280623188,340.070798013095,629.568141614815,423.621726295956,682.537843470981,465.380545296953,410.086076547638,462.632159039284,462.234375362038,384.703899247225,502.366138389606,264.894386345609
"control",162.674618335427,332.148955402628,314.717678918102,186.259032366346,148.525322675455,149.931538033046,291.356587069248,219.232806349963,419.57682810033,135.623587504989,84.1578580072145,182.958882395762,110.211589642921,237.353983837639,208.748413933291,222.639035775218,301.326792961241,212.806574582724,311.433076038107,154.993520413934,253.174814659266,294.465898104071,218.87412300139,184.847484532759,107.393154745866,159.878450506594,92.729173202464,163.271249355698,258.910414403873,200.600851756017,154.251361608224,221.538955698589,306.498831320541,144.556918124113,137.496838120808,88.8637906164097,202.986344298887,136.088995630981,244.380629823276,223.465167407219,101.566590481943,107.194557402035,257.864494259875,128.534152683189,169.314304699123,96.6348584676215,86.7134310352552,196.112872800366,231.468638486144,85.0316860887268,240.962913678878,234.226309717907,183.085375464412,177.183947688076,114.515585936542,106.097362179799,433.354663517448,240.915314123808,219.545211708521,259.446706764585,204.484180591632,211.517458292984,210.117036649762,158.729486051488,313.342420776253,134.89164651379,152.76175346432,271.283543988362,248.129188436782,96.0625454926124,119.960322900566,300.41146938728,153.931649368529,221.540900986718,174.524763751111,184.841541642196,60.7183428054221,172.466830174753,189.68810750359,69.6625091374604,87.1513457189227,269.401997954496,219.678719879598,146.714938461802,151.022682615371,92.5064618847394,173.437717898334,83.2507210412046,291.085210656049,285.538954054398,124.530385025296,133.419817869982,157.346535727203,171.108909783912,170.430664791033,149.929412595565,396.412279929693,272.319129495124,220.846102530287,278.708562953275
"treatment",422.54751161371,505.111987753643,571.887179554397,437.704689270202,409.888489766083,549.737548350981,441.698986340828,380.737981875494,554.036000798085,441.010270730816,467.119550799096,387.955439438298,441.574634556298,512.788570355161,343.012939699029,549.843043560752,509.443378531666,664.342331936496,458.223235648087,366.345286621562,416.723047387428,334.472459137303,425.718526228148,468.480938334789,480.150608355973,514.74818251137,569.224140398003,452.13831132655,233.18915965551,422.828121550239,527.106489464366,457.310263403859,565.477219671804,507.901718204694,463.429202390436,532.789704930473,332.132230541588,500.212504309207,596.354865244587,432.1397955591,496.491336045157,349.980279534829,432.958675775092,415.248930895578,470.359184434533,445.024102705982,466.095255701474,488.614726279735,303.420446552598,519.133413843804,379.88662928794,464.74185899074,504.624410943302,512.09646467076,408.470685073131,596.61997064337,472.396048691959,441.007454388473,498.643805396716,558.95245808946,460.962658223195,511.764693688837,426.729337531294,499.398797064917,609.490378719883,706.794201348634,679.737113874454,648.424864366241,344.726525989896,564.620062958729,456.752540349779,405.161243705099,311.001357053804,402.006764502308,458.560588398871,511.923612597703,358.175710660918,423.21574733069,501.667275229808,405.111411130237,353.272980832835,514.847017634338,675.655651416139,420.744164687068,444.958228972529,345.543577846568,585.048138375977,411.530269312345,455.64388699396,462.051087229043,464.629820379928,378.148085176484,448.605287421418,348.833696883217,394.069857280816,463.072666605277,483.615140478255,421.998833390651,593.354971868405,394.526966297441
